"Date","Country","Status","Color","Type","Value"
2022-07-03,"China","Fatal","#202226","Total Count",14633
2022-07-03,"China","Fatal","#202226","Count per 10K",0.103676098100134
2022-07-03,"China","Fatal","#202226","New Cases per 10K",0.0000141701767375294
2022-07-03,"Jordan","Fatal","#202226","Total Count",14068
2022-07-03,"Jordan","Fatal","#202226","Count per 10K",14.8773265651438
2022-07-03,"Jordan","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Switzerland","Fatal","#202226","Total Count",13832
2022-07-03,"Switzerland","Fatal","#202226","Count per 10K",16.4627469650083
2022-07-03,"Switzerland","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Nepal","Fatal","#202226","Total Count",11952
2022-07-03,"Nepal","Fatal","#202226","Count per 10K",4.12379670841528
2022-07-03,"Nepal","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Moldova","Fatal","#202226","Total Count",11567
2022-07-03,"Moldova","Fatal","#202226","Count per 10K",28.4901477832512
2022-07-03,"Moldova","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Israel","Fatal","#202226","Total Count",10977
2022-07-03,"Israel","Fatal","#202226","Count per 10K",13.399658203125
2022-07-03,"Israel","Fatal","#202226","New Cases per 10K",-0.001220703125
2022-07-03,"Honduras","Fatal","#202226","Total Count",10906
2022-07-03,"Honduras","Fatal","#202226","Count per 10K",11.9675189290025
2022-07-03,"Honduras","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Lebanon","Fatal","#202226","Total Count",10468
2022-07-03,"Lebanon","Fatal","#202226","Count per 10K",17.4263359414017
2022-07-03,"Lebanon","Fatal","#202226","New Cases per 10K",0.00166472448809722
2022-07-03,"Australia","Fatal","#202226","Total Count",10040
2022-07-03,"Australia","Fatal","#202226","Count per 10K",4.16148553427837
2022-07-03,"Australia","Fatal","#202226","New Cases per 10K",0.0107767553676532
2022-07-03,"Azerbaijan","Fatal","#202226","Total Count",9717
2022-07-03,"Azerbaijan","Fatal","#202226","Count per 10K",9.99177377892031
2022-07-03,"Azerbaijan","Fatal","#202226","New Cases per 10K",0
2022-07-03,"North Macedonia","Fatal","#202226","Total Count",9327
2022-07-03,"North Macedonia","Fatal","#202226","Count per 10K",44.8197981739548
2022-07-03,"North Macedonia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Saudi Arabia","Fatal","#202226","Total Count",9211
2022-07-03,"Saudi Arabia","Fatal","#202226","Count per 10K",2.85382327425951
2022-07-03,"Saudi Arabia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Lithuania","Fatal","#202226","Total Count",9174
2022-07-03,"Lithuania","Fatal","#202226","Count per 10K",31.5474552957359
2022-07-03,"Lithuania","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Armenia","Fatal","#202226","Total Count",8629
2022-07-03,"Armenia","Fatal","#202226","Count per 10K",29.5008547008547
2022-07-03,"Armenia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Cuba","Fatal","#202226","Total Count",8529
2022-07-03,"Cuba","Fatal","#202226","Count per 10K",7.43203206692227
2022-07-03,"Cuba","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Costa Rica","Fatal","#202226","Total Count",8525
2022-07-03,"Costa Rica","Fatal","#202226","Count per 10K",17.5519868231419
2022-07-03,"Costa Rica","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Panama","Fatal","#202226","Total Count",8373
2022-07-03,"Panama","Fatal","#202226","Count per 10K",20.7560733763014
2022-07-03,"Panama","Fatal","#202226","New Cases per 10K",0.0123946455131383
2022-07-03,"Afghanistan","Fatal","#202226","Total Count",7724
2022-07-03,"Afghanistan","Fatal","#202226","Count per 10K",2.22876269621422
2022-07-03,"Afghanistan","Fatal","#202226","New Cases per 10K",0.000288550323176362
2022-07-03,"Ethiopia","Fatal","#202226","Total Count",7541
2022-07-03,"Ethiopia","Fatal","#202226","Count per 10K",0.736404206908001
2022-07-03,"Ethiopia","Fatal","#202226","New Cases per 10K",0.000292960167182602
2022-07-03,"Ireland","Fatal","#202226","Total Count",7499
2022-07-03,"Ireland","Fatal","#202226","Count per 10K",15.8675412611088
2022-07-03,"Ireland","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Uruguay","Fatal","#202226","Total Count",7331
2022-07-03,"Uruguay","Fatal","#202226","Count per 10K",21.2862950058072
2022-07-03,"Uruguay","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Belarus","Fatal","#202226","Total Count",6978
2022-07-03,"Belarus","Fatal","#202226","Count per 10K",7.36075949367089
2022-07-03,"Belarus","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Taiwan","Fatal","#202226","Total Count",6956
2022-07-03,"Taiwan","Fatal","#202226","Count per 10K",2.92514718250631
2022-07-03,"Taiwan","Fatal","#202226","New Cases per 10K",0.0370058873002523
2022-07-03,"Algeria","Fatal","#202226","Total Count",6875
2022-07-03,"Algeria","Fatal","#202226","Count per 10K",1.69309954193961
2022-07-03,"Algeria","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Slovenia","Fatal","#202226","Total Count",6652
2022-07-03,"Slovenia","Fatal","#202226","Count per 10K",32.0115495668912
2022-07-03,"Slovenia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Denmark","Fatal","#202226","Total Count",6520
2022-07-03,"Denmark","Fatal","#202226","Count per 10K",11.4145658263305
2022-07-03,"Denmark","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Libya","Fatal","#202226","Total Count",6430
2022-07-03,"Libya","Fatal","#202226","Count per 10K",10.2177022088034
2022-07-03,"Libya","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Latvia","Fatal","#202226","Total Count",5860
2022-07-03,"Latvia","Fatal","#202226","Count per 10K",29.7311009639777
2022-07-03,"Latvia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Venezuela","Fatal","#202226","Total Count",5735
2022-07-03,"Venezuela","Fatal","#202226","Count per 10K",1.81671312721744
2022-07-03,"Venezuela","Fatal","#202226","New Cases per 10K",0
2022-07-03,"West Bank and Gaza","Fatal","#202226","Total Count",5660
2022-07-03,"West Bank and Gaza","Fatal","#202226","Count per 10K",12.0811099252935
2022-07-03,"West Bank and Gaza","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Kenya","Fatal","#202226","Total Count",5655
2022-07-03,"Kenya","Fatal","#202226","Count per 10K",1.16689364863192
2022-07-03,"Kenya","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Zimbabwe","Fatal","#202226","Total Count",5555
2022-07-03,"Zimbabwe","Fatal","#202226","Count per 10K",3.43962848297214
2022-07-03,"Zimbabwe","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Sudan","Fatal","#202226","Total Count",4951
2022-07-03,"Sudan","Fatal","#202226","Count per 10K",1.25091588973951
2022-07-03,"Sudan","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Finland","Fatal","#202226","Total Count",4875
2022-07-03,"Finland","Fatal","#202226","Count per 10K",8.85880428856987
2022-07-03,"Finland","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Oman","Fatal","#202226","Total Count",4628
2022-07-03,"Oman","Fatal","#202226","Count per 10K",10.4587570621469
2022-07-03,"Oman","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Dominican Republic","Fatal","#202226","Total Count",4383
2022-07-03,"Dominican Republic","Fatal","#202226","Count per 10K",4.11587942529815
2022-07-03,"Dominican Republic","Fatal","#202226","New Cases per 10K",0
2022-07-03,"El Salvador","Fatal","#202226","Total Count",4149
2022-07-03,"El Salvador","Fatal","#202226","Count per 10K",6.53900709219858
2022-07-03,"El Salvador","Fatal","#202226","New Cases per 10K",0.00472813238770686
2022-07-03,"Namibia","Fatal","#202226","Total Count",4065
2022-07-03,"Namibia","Fatal","#202226","Count per 10K",16.3911290322581
2022-07-03,"Namibia","Fatal","#202226","New Cases per 10K",0.00403225806451613
2022-07-03,"Trinidad and Tobago","Fatal","#202226","Total Count",4013
2022-07-03,"Trinidad and Tobago","Fatal","#202226","Count per 10K",29.3992673992674
2022-07-03,"Trinidad and Tobago","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Zambia","Fatal","#202226","Total Count",4007
2022-07-03,"Zambia","Fatal","#202226","Count per 10K",2.41516484841179
2022-07-03,"Zambia","Fatal","#202226","New Cases per 10K",0.000602736423362064
2022-07-03,"Uganda","Fatal","#202226","Total Count",3621
2022-07-03,"Uganda","Fatal","#202226","Count per 10K",0.872782491322792
2022-07-03,"Uganda","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Albania","Fatal","#202226","Total Count",3502
2022-07-03,"Albania","Fatal","#202226","Count per 10K",11.9685577580314
2022-07-03,"Albania","Fatal","#202226","New Cases per 10K",0.00341763499658236
2022-07-03,"Norway","Fatal","#202226","Total Count",3337
2022-07-03,"Norway","Fatal","#202226","Count per 10K",6.35014272121789
2022-07-03,"Norway","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Syria","Fatal","#202226","Total Count",3150
2022-07-03,"Syria","Fatal","#202226","Count per 10K",1.70916983179598
2022-07-03,"Syria","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Nigeria","Fatal","#202226","Total Count",3144
2022-07-03,"Nigeria","Fatal","#202226","Count per 10K",0.169041346308941
2022-07-03,"Nigeria","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Jamaica","Fatal","#202226","Total Count",3140
2022-07-03,"Jamaica","Fatal","#202226","Count per 10K",10.8989934050677
2022-07-03,"Jamaica","Fatal","#202226","New Cases per 10K",0.0208261020479
2022-07-03,"Kosovo","Fatal","#202226","Total Count",3140
2022-07-03,"Kosovo","Fatal","#202226","Count per 10K",17.1490988530857
2022-07-03,"Kosovo","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Cambodia","Fatal","#202226","Total Count",3056
2022-07-03,"Cambodia","Fatal","#202226","Count per 10K",1.9388402486994
2022-07-03,"Cambodia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Kyrgyzstan","Fatal","#202226","Total Count",2991
2022-07-03,"Kyrgyzstan","Fatal","#202226","Count per 10K",5.02182672934856
2022-07-03,"Kyrgyzstan","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Botswana","Fatal","#202226","Total Count",2750
2022-07-03,"Botswana","Fatal","#202226","Count per 10K",11.9982547993019
2022-07-03,"Botswana","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Montenegro","Fatal","#202226","Total Count",2729
2022-07-03,"Montenegro","Fatal","#202226","Count per 10K",43.3863275039746
2022-07-03,"Montenegro","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Malawi","Fatal","#202226","Total Count",2646
2022-07-03,"Malawi","Fatal","#202226","Count per 10K",1.42105263157895
2022-07-03,"Malawi","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Estonia","Fatal","#202226","Total Count",2591
2022-07-03,"Estonia","Fatal","#202226","Count per 10K",19.7484756097561
2022-07-03,"Estonia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Kuwait","Fatal","#202226","Total Count",2555
2022-07-03,"Kuwait","Fatal","#202226","Count per 10K",6.30397236614853
2022-07-03,"Kuwait","Fatal","#202226","New Cases per 10K",0
2022-07-03,"United Arab Emirates","Fatal","#202226","Total Count",2319
2022-07-03,"United Arab Emirates","Fatal","#202226","Count per 10K",2.50161812297735
2022-07-03,"United Arab Emirates","Fatal","#202226","New Cases per 10K",0.00215749730312837
2022-07-03,"Mozambique","Fatal","#202226","Total Count",2212
2022-07-03,"Mozambique","Fatal","#202226","Count per 10K",0.767282944257518
2022-07-03,"Mozambique","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Mongolia","Fatal","#202226","Total Count",2179
2022-07-03,"Mongolia","Fatal","#202226","Count per 10K",7.198546415593
2022-07-03,"Mongolia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Yemen","Fatal","#202226","Total Count",2149
2022-07-03,"Yemen","Fatal","#202226","Count per 10K",0.720512304700597
2022-07-03,"Yemen","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Senegal","Fatal","#202226","Total Count",1968
2022-07-03,"Senegal","Fatal","#202226","Count per 10K",1.27692706981573
2022-07-03,"Senegal","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Cameroon","Fatal","#202226","Total Count",1931
2022-07-03,"Cameroon","Fatal","#202226","Count per 10K",0.823840607534451
2022-07-03,"Cameroon","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Angola","Fatal","#202226","Total Count",1900
2022-07-03,"Angola","Fatal","#202226","Count per 10K",0.659424565300385
2022-07-03,"Angola","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Uzbekistan","Fatal","#202226","Total Count",1637
2022-07-03,"Uzbekistan","Fatal","#202226","Count per 10K",0.520558399847362
2022-07-03,"Uzbekistan","Fatal","#202226","New Cases per 10K",0
2022-07-03,"New Zealand","Fatal","#202226","Total Count",1513
2022-07-03,"New Zealand","Fatal","#202226","Count per 10K",3.24608453121648
2022-07-03,"New Zealand","Fatal","#202226","New Cases per 10K",0.0150182364299507
2022-07-03,"Bahrain","Fatal","#202226","Total Count",1494
2022-07-03,"Bahrain","Fatal","#202226","Count per 10K",10.4842105263158
2022-07-03,"Bahrain","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Rwanda","Fatal","#202226","Total Count",1460
2022-07-03,"Rwanda","Fatal","#202226","Count per 10K",1.22503775801309
2022-07-03,"Rwanda","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Ghana","Fatal","#202226","Total Count",1451
2022-07-03,"Ghana","Fatal","#202226","Count per 10K",0.514411316339916
2022-07-03,"Ghana","Fatal","#202226","New Cases per 10K",0.000354521927181196
2022-07-03,"Singapore","Fatal","#202226","Total Count",1418
2022-07-03,"Singapore","Fatal","#202226","Count per 10K",2.52223408039843
2022-07-03,"Singapore","Fatal","#202226","New Cases per 10K",0.00355745286374956
2022-07-03,"Eswatini","Fatal","#202226","Total Count",1416
2022-07-03,"Eswatini","Fatal","#202226","Count per 10K",10.5435591958302
2022-07-03,"Eswatini","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Madagascar","Fatal","#202226","Total Count",1401
2022-07-03,"Madagascar","Fatal","#202226","Count per 10K",0.56276360715003
2022-07-03,"Madagascar","Fatal","#202226","New Cases per 10K",0.00120506125728058
2022-07-03,"Congo (Kinshasa)","Fatal","#202226","Total Count",1375
2022-07-03,"Congo (Kinshasa)","Fatal","#202226","Count per 10K",0.174634220686852
2022-07-03,"Congo (Kinshasa)","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Suriname","Fatal","#202226","Total Count",1369
2022-07-03,"Suriname","Fatal","#202226","Count per 10K",24.5340501792115
2022-07-03,"Suriname","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Somalia","Fatal","#202226","Total Count",1361
2022-07-03,"Somalia","Fatal","#202226","Count per 10K",0.950551753038134
2022-07-03,"Somalia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Guyana","Fatal","#202226","Total Count",1255
2022-07-03,"Guyana","Fatal","#202226","Count per 10K",16.235446313066
2022-07-03,"Guyana","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Luxembourg","Fatal","#202226","Total Count",1094
2022-07-03,"Luxembourg","Fatal","#202226","Count per 10K",18.9930555555556
2022-07-03,"Luxembourg","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Cyprus","Fatal","#202226","Total Count",1075
2022-07-03,"Cyprus","Fatal","#202226","Count per 10K",9.18803418803419
2022-07-03,"Cyprus","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Mauritius","Fatal","#202226","Total Count",1004
2022-07-03,"Mauritius","Fatal","#202226","Count per 10K",7.95562599049128
2022-07-03,"Mauritius","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Mauritania","Fatal","#202226","Total Count",984
2022-07-03,"Mauritania","Fatal","#202226","Count per 10K",2.28784003720065
2022-07-03,"Mauritania","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Fiji","Fatal","#202226","Total Count",866
2022-07-03,"Fiji","Fatal","#202226","Count per 10K",9.6329254727475
2022-07-03,"Fiji","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Tanzania","Fatal","#202226","Total Count",841
2022-07-03,"Tanzania","Fatal","#202226","Count per 10K",0.151335204779385
2022-07-03,"Tanzania","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Haiti","Fatal","#202226","Total Count",837
2022-07-03,"Haiti","Fatal","#202226","Count per 10K",0.771641928643865
2022-07-03,"Haiti","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Bahamas","Fatal","#202226","Total Count",818
2022-07-03,"Bahamas","Fatal","#202226","Count per 10K",20.920716112532
2022-07-03,"Bahamas","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Cote d'Ivoire","Fatal","#202226","Total Count",805
2022-07-03,"Cote d'Ivoire","Fatal","#202226","Count per 10K",0.339719783929777
2022-07-03,"Cote d'Ivoire","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Laos","Fatal","#202226","Total Count",757
2022-07-03,"Laos","Fatal","#202226","Count per 10K",1.12015389168393
2022-07-03,"Laos","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Malta","Fatal","#202226","Total Count",748
2022-07-03,"Malta","Fatal","#202226","Count per 10K",17.4358974358974
2022-07-03,"Malta","Fatal","#202226","New Cases per 10K",0.0233100233100233
2022-07-03,"Mali","Fatal","#202226","Total Count",737
2022-07-03,"Mali","Fatal","#202226","Count per 10K",0.409558210614059
2022-07-03,"Mali","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Lesotho","Fatal","#202226","Total Count",699
2022-07-03,"Lesotho","Fatal","#202226","Count per 10K",3.31593927893738
2022-07-03,"Lesotho","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Belize","Fatal","#202226","Total Count",680
2022-07-03,"Belize","Fatal","#202226","Count per 10K",18.5286103542234
2022-07-03,"Belize","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Qatar","Fatal","#202226","Total Count",679
2022-07-03,"Qatar","Fatal","#202226","Count per 10K",2.6420233463035
2022-07-03,"Qatar","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Papua New Guinea","Fatal","#202226","Total Count",662
2022-07-03,"Papua New Guinea","Fatal","#202226","Count per 10K",0.818800247371676
2022-07-03,"Papua New Guinea","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Barbados","Fatal","#202226","Total Count",477
2022-07-03,"Barbados","Fatal","#202226","Count per 10K",16.7368421052632
2022-07-03,"Barbados","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Guinea","Fatal","#202226","Total Count",443
2022-07-03,"Guinea","Fatal","#202226","Count per 10K",0.357373346240723
2022-07-03,"Guinea","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Cabo Verde","Fatal","#202226","Total Count",405
2022-07-03,"Cabo Verde","Fatal","#202226","Count per 10K",7.5
2022-07-03,"Cabo Verde","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Burkina Faso","Fatal","#202226","Total Count",387
2022-07-03,"Burkina Faso","Fatal","#202226","Count per 10K",0.207551217419286
2022-07-03,"Burkina Faso","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Congo (Brazzaville)","Fatal","#202226","Total Count",385
2022-07-03,"Congo (Brazzaville)","Fatal","#202226","Count per 10K",0.751072961373391
2022-07-03,"Congo (Brazzaville)","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Saint Lucia","Fatal","#202226","Total Count",383
2022-07-03,"Saint Lucia","Fatal","#202226","Count per 10K",21.5168539325843
2022-07-03,"Saint Lucia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Gambia","Fatal","#202226","Total Count",365
2022-07-03,"Gambia","Fatal","#202226","Count per 10K",1.79009318293281
2022-07-03,"Gambia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Niger","Fatal","#202226","Total Count",310
2022-07-03,"Niger","Fatal","#202226","Count per 10K",0.149954046340638
2022-07-03,"Niger","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Gabon","Fatal","#202226","Total Count",305
2022-07-03,"Gabon","Fatal","#202226","Count per 10K",1.54040404040404
2022-07-03,"Gabon","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Maldives","Fatal","#202226","Total Count",305
2022-07-03,"Maldives","Fatal","#202226","Count per 10K",7.12616822429907
2022-07-03,"Maldives","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Liberia","Fatal","#202226","Total Count",294
2022-07-03,"Liberia","Fatal","#202226","Count per 10K",0.621301775147929
2022-07-03,"Liberia","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Togo","Fatal","#202226","Total Count",275
2022-07-03,"Togo","Fatal","#202226","Count per 10K",0.361556665790166
2022-07-03,"Togo","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Nicaragua","Fatal","#202226","Total Count",242
2022-07-03,"Nicaragua","Fatal","#202226","Count per 10K",0.39349593495935
2022-07-03,"Nicaragua","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Grenada","Fatal","#202226","Total Count",232
2022-07-03,"Grenada","Fatal","#202226","Count per 10K",21.6822429906542
2022-07-03,"Grenada","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Brunei","Fatal","#202226","Total Count",225
2022-07-03,"Brunei","Fatal","#202226","Count per 10K",5.31914893617021
2022-07-03,"Brunei","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Chad","Fatal","#202226","Total Count",193
2022-07-03,"Chad","Fatal","#202226","Count per 10K",0.13353629004359
2022-07-03,"Chad","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Djibouti","Fatal","#202226","Total Count",189
2022-07-03,"Djibouti","Fatal","#202226","Count per 10K",2.00636942675159
2022-07-03,"Djibouti","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Equatorial Guinea","Fatal","#202226","Total Count",183
2022-07-03,"Equatorial Guinea","Fatal","#202226","Count per 10K",1.4987714987715
2022-07-03,"Equatorial Guinea","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Iceland","Fatal","#202226","Total Count",179
2022-07-03,"Iceland","Fatal","#202226","Count per 10K",5.39156626506024
2022-07-03,"Iceland","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Guinea-Bissau","Fatal","#202226","Total Count",171
2022-07-03,"Guinea-Bissau","Fatal","#202226","Count per 10K",0.941629955947137
2022-07-03,"Guinea-Bissau","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Seychelles","Fatal","#202226","Total Count",167
2022-07-03,"Seychelles","Fatal","#202226","Count per 10K",17.7659574468085
2022-07-03,"Seychelles","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Benin","Fatal","#202226","Total Count",163
2022-07-03,"Benin","Fatal","#202226","Count per 10K",0.149926416482708
2022-07-03,"Benin","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Comoros","Fatal","#202226","Total Count",160
2022-07-03,"Comoros","Fatal","#202226","Count per 10K",1.83908045977011
2022-07-03,"Comoros","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Andorra","Fatal","#202226","Total Count",153
2022-07-03,"Andorra","Fatal","#202226","Count per 10K",19.8701298701299
2022-07-03,"Andorra","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Solomon Islands","Fatal","#202226","Total Count",153
2022-07-03,"Solomon Islands","Fatal","#202226","Count per 10K",2.34303215926493
2022-07-03,"Solomon Islands","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Antigua and Barbuda","Fatal","#202226","Total Count",141
2022-07-03,"Antigua and Barbuda","Fatal","#202226","Count per 10K",13.960396039604
2022-07-03,"Antigua and Barbuda","Fatal","#202226","New Cases per 10K",0
2022-07-03,"South Sudan","Fatal","#202226","Total Count",138
2022-07-03,"South Sudan","Fatal","#202226","Count per 10K",0.109697933227345
2022-07-03,"South Sudan","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Timor-Leste","Fatal","#202226","Total Count",133
2022-07-03,"Timor-Leste","Fatal","#202226","Count per 10K",1.04806934594169
2022-07-03,"Timor-Leste","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Sierra Leone","Fatal","#202226","Total Count",125
2022-07-03,"Sierra Leone","Fatal","#202226","Count per 10K",0.165409554055842
2022-07-03,"Sierra Leone","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Tajikistan","Fatal","#202226","Total Count",125
2022-07-03,"Tajikistan","Fatal","#202226","Count per 10K",0.131054728454603
2022-07-03,"Tajikistan","Fatal","#202226","New Cases per 10K",0
2022-07-03,"San Marino","Fatal","#202226","Total Count",115
2022-07-03,"San Marino","Fatal","#202226","Count per 10K",34.8484848484849
2022-07-03,"San Marino","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Saint Vincent and the Grenadines","Fatal","#202226","Total Count",114
2022-07-03,"Saint Vincent and the Grenadines","Fatal","#202226","Count per 10K",10.3636363636364
2022-07-03,"Saint Vincent and the Grenadines","Fatal","#202226","New Cases per 10K",0.181818181818182
2022-07-03,"Central African Republic","Fatal","#202226","Total Count",113
2022-07-03,"Central African Republic","Fatal","#202226","Count per 10K",0.245919477693145
2022-07-03,"Central African Republic","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Eritrea","Fatal","#202226","Total Count",103
2022-07-03,"Eritrea","Fatal","#202226","Count per 10K",0.207870837537841
2022-07-03,"Eritrea","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Liechtenstein","Fatal","#202226","Total Count",85
2022-07-03,"Liechtenstein","Fatal","#202226","Count per 10K",21.7948717948718
2022-07-03,"Liechtenstein","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Sao Tome and Principe","Fatal","#202226","Total Count",73
2022-07-03,"Sao Tome and Principe","Fatal","#202226","Count per 10K",3.57843137254902
2022-07-03,"Sao Tome and Principe","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Dominica","Fatal","#202226","Total Count",68
2022-07-03,"Dominica","Fatal","#202226","Count per 10K",9.18918918918919
2022-07-03,"Dominica","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Monaco","Fatal","#202226","Total Count",58
2022-07-03,"Monaco","Fatal","#202226","Count per 10K",15.2631578947368
2022-07-03,"Monaco","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Saint Kitts and Nevis","Fatal","#202226","Total Count",43
2022-07-03,"Saint Kitts and Nevis","Fatal","#202226","Count per 10K",7.81818181818182
2022-07-03,"Saint Kitts and Nevis","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Burundi","Fatal","#202226","Total Count",38
2022-07-03,"Burundi","Fatal","#202226","Count per 10K",0.0349907918968692
2022-07-03,"Burundi","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Samoa","Fatal","#202226","Total Count",29
2022-07-03,"Samoa","Fatal","#202226","Count per 10K",1.47959183673469
2022-07-03,"Samoa","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Bhutan","Fatal","#202226","Total Count",21
2022-07-03,"Bhutan","Fatal","#202226","Count per 10K",0.263157894736842
2022-07-03,"Bhutan","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Vanuatu","Fatal","#202226","Total Count",14
2022-07-03,"Vanuatu","Fatal","#202226","Count per 10K",0.477815699658703
2022-07-03,"Vanuatu","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Kiribati","Fatal","#202226","Total Count",13
2022-07-03,"Kiribati","Fatal","#202226","Count per 10K",1.09243697478992
2022-07-03,"Kiribati","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Tonga","Fatal","#202226","Total Count",12
2022-07-03,"Tonga","Fatal","#202226","Count per 10K",1.13207547169811
2022-07-03,"Tonga","Fatal","#202226","New Cases per 10K",0
2022-07-03,"Korea, North","Fatal","#202226","Total Count",6
